,t,t-1,t-2,t-3,t-4,t-5,t-6,t-7,t-8,t-9,t-10,t-11,t-12,t-13,t-14,t-15,t-16,t-17,t-18,t-19,t-20,t-21,t-22,t-23,t-24,t-25,t-26,t-27,t-28,t-29,t-30,t-31,t-32,t-33,t-34,t-35,t-36
301,0.15528474118762747,6.698394850368494e-05,-0.04009280284828831,-0.07855888910301112,-0.07841094261741599,-0.07826412982136566,-0.10079480644294692,-0.04464337364912874,0.01328161501472569,-0.011544876990513098,-0.011462838511114737,-0.011380327163120207,-0.08602510501506144,-0.052326376251173534,-0.13400924090185806,-0.08082468370523666,-0.07516926114212619,-0.07504619818700753,-0.07492399572602904,0.1376771852219978,0.0627580438047457,-0.04622936973462721,-0.04316014162290993,-0.07118010637984318,-0.07108340441577243,-0.07098730219953442,-0.020301343126459592,0.09101586550559237,-0.04163501899998556,-0.035464004796573856,0.0053731017266041015,0.0055815414037372335,0.005791901077897288,0.06742421208873384,-0.04799219734557181,-0.051139692501355416,-0.25170398712368747
302,0.017242229851844426,0.15528474118762747,6.698394850368494e-05,-0.04009280284828831,-0.07855888910301112,-0.07841094261741599,-0.07826412982136566,-0.10079480644294692,-0.04464337364912874,0.01328161501472569,-0.011544876990513098,-0.011462838511114737,-0.011380327163120207,-0.08602510501506144,-0.052326376251173534,-0.13400924090185806,-0.08082468370523666,-0.07516926114212619,-0.07504619818700753,-0.07492399572602904,0.1376771852219978,0.0627580438047457,-0.04622936973462721,-0.04316014162290993,-0.07118010637984318,-0.07108340441577243,-0.07098730219953442,-0.020301343126459592,0.09101586550559237,-0.04163501899998556,-0.035464004796573856,0.0053731017266041015,0.0055815414037372335,0.005791901077897288,0.06742421208873384,-0.04799219734557181,-0.051139692501355416
303,0.05291855283283531,0.017242229851844426,0.15528474118762747,6.698394850368494e-05,-0.04009280284828831,-0.07855888910301112,-0.07841094261741599,-0.07826412982136566,-0.10079480644294692,-0.04464337364912874,0.01328161501472569,-0.011544876990513098,-0.011462838511114737,-0.011380327163120207,-0.08602510501506144,-0.052326376251173534,-0.13400924090185806,-0.08082468370523666,-0.07516926114212619,-0.07504619818700753,-0.07492399572602904,0.1376771852219978,0.0627580438047457,-0.04622936973462721,-0.04316014162290993,-0.07118010637984318,-0.07108340441577243,-0.07098730219953442,-0.020301343126459592,0.09101586550559237,-0.04163501899998556,-0.035464004796573856,0.0053731017266041015,0.0055815414037372335,0.005791901077897288,0.06742421208873384,-0.04799219734557181
304,-0.03266126746116871,0.05291855283283531,0.017242229851844426,0.15528474118762747,6.698394850368494e-05,-0.04009280284828831,-0.07855888910301112,-0.07841094261741599,-0.07826412982136566,-0.10079480644294692,-0.04464337364912874,0.01328161501472569,-0.011544876990513098,-0.011462838511114737,-0.011380327163120207,-0.08602510501506144,-0.052326376251173534,-0.13400924090185806,-0.08082468370523666,-0.07516926114212619,-0.07504619818700753,-0.07492399572602904,0.1376771852219978,0.0627580438047457,-0.04622936973462721,-0.04316014162290993,-0.07118010637984318,-0.07108340441577243,-0.07098730219953442,-0.020301343126459592,0.09101586550559237,-0.04163501899998556,-0.035464004796573856,0.0053731017266041015,0.0055815414037372335,0.005791901077897288,0.06742421208873384
305,-0.032666806769000356,-0.03266126746116871,0.05291855283283531,0.017242229851844426,0.15528474118762747,6.698394850368494e-05,-0.04009280284828831,-0.07855888910301112,-0.07841094261741599,-0.07826412982136566,-0.10079480644294692,-0.04464337364912874,0.01328161501472569,-0.011544876990513098,-0.011462838511114737,-0.011380327163120207,-0.08602510501506144,-0.052326376251173534,-0.13400924090185806,-0.08082468370523666,-0.07516926114212619,-0.07504619818700753,-0.07492399572602904,0.1376771852219978,0.0627580438047457,-0.04622936973462721,-0.04316014162290993,-0.07118010637984318,-0.07108340441577243,-0.07098730219953442,-0.020301343126459592,0.09101586550559237,-0.04163501899998556,-0.035464004796573856,0.0053731017266041015,0.0055815414037372335,0.005791901077897288
306,-0.03267233782521706,-0.032666806769000356,-0.03266126746116871,0.05291855283283531,0.017242229851844426,0.15528474118762747,6.698394850368494e-05,-0.04009280284828831,-0.07855888910301112,-0.07841094261741599,-0.07826412982136566,-0.10079480644294692,-0.04464337364912874,0.01328161501472569,-0.011544876990513098,-0.011462838511114737,-0.011380327163120207,-0.08602510501506144,-0.052326376251173534,-0.13400924090185806,-0.08082468370523666,-0.07516926114212619,-0.07504619818700753,-0.07492399572602904,0.1376771852219978,0.0627580438047457,-0.04622936973462721,-0.04316014162290993,-0.07118010637984318,-0.07108340441577243,-0.07098730219953442,-0.020301343126459592,0.09101586550559237,-0.04163501899998556,-0.035464004796573856,0.0053731017266041015,0.0055815414037372335
307,-0.03267786064824918,-0.03267233782521706,-0.032666806769000356,-0.03266126746116871,0.05291855283283531,0.017242229851844426,0.15528474118762747,6.698394850368494e-05,-0.04009280284828831,-0.07855888910301112,-0.07841094261741599,-0.07826412982136566,-0.10079480644294692,-0.04464337364912874,0.01328161501472569,-0.011544876990513098,-0.011462838511114737,-0.011380327163120207,-0.08602510501506144,-0.052326376251173534,-0.13400924090185806,-0.08082468370523666,-0.07516926114212619,-0.07504619818700753,-0.07492399572602904,0.1376771852219978,0.0627580438047457,-0.04622936973462721,-0.04316014162290993,-0.07118010637984318,-0.07108340441577243,-0.07098730219953442,-0.020301343126459592,0.09101586550559237,-0.04163501899998556,-0.035464004796573856,0.0053731017266041015
308,-0.037129031811557245,-0.03267786064824918,-0.03267233782521706,-0.032666806769000356,-0.03266126746116871,0.05291855283283531,0.017242229851844426,0.15528474118762747,6.698394850368494e-05,-0.04009280284828831,-0.07855888910301112,-0.07841094261741599,-0.07826412982136566,-0.10079480644294692,-0.04464337364912874,0.01328161501472569,-0.011544876990513098,-0.011462838511114737,-0.011380327163120207,-0.08602510501506144,-0.052326376251173534,-0.13400924090185806,-0.08082468370523666,-0.07516926114212619,-0.07504619818700753,-0.07492399572602904,0.1376771852219978,0.0627580438047457,-0.04622936973462721,-0.04316014162290993,-0.07118010637984318,-0.07108340441577243,-0.07098730219953442,-0.020301343126459592,0.09101586550559237,-0.04163501899998556,-0.035464004796573856
309,-0.0015752378164209935,-0.037129031811557245,-0.03267786064824918,-0.03267233782521706,-0.032666806769000356,-0.03266126746116871,0.05291855283283531,0.017242229851844426,0.15528474118762747,6.698394850368494e-05,-0.04009280284828831,-0.07855888910301112,-0.07841094261741599,-0.07826412982136566,-0.10079480644294692,-0.04464337364912874,0.01328161501472569,-0.011544876990513098,-0.011462838511114737,-0.011380327163120207,-0.08602510501506144,-0.052326376251173534,-0.13400924090185806,-0.08082468370523666,-0.07516926114212619,-0.07504619818700753,-0.07492399572602904,0.1376771852219978,0.0627580438047457,-0.04622936973462721,-0.04316014162290993,-0.07118010637984318,-0.07108340441577243,-0.07098730219953442,-0.020301343126459592,0.09101586550559237,-0.04163501899998556
310,-0.0578016750271777,-0.0015752378164209935,-0.037129031811557245,-0.03267786064824918,-0.03267233782521706,-0.032666806769000356,-0.03266126746116871,0.05291855283283531,0.017242229851844426,0.15528474118762747,6.698394850368494e-05,-0.04009280284828831,-0.07855888910301112,-0.07841094261741599,-0.07826412982136566,-0.10079480644294692,-0.04464337364912874,0.01328161501472569,-0.011544876990513098,-0.011462838511114737,-0.011380327163120207,-0.08602510501506144,-0.052326376251173534,-0.13400924090185806,-0.08082468370523666,-0.07516926114212619,-0.07504619818700753,-0.07492399572602904,0.1376771852219978,0.0627580438047457,-0.04622936973462721,-0.04316014162290993,-0.07118010637984318,-0.07108340441577243,-0.07098730219953442,-0.020301343126459592,0.09101586550559237
311,-0.007075936113451697,-0.0578016750271777,-0.0015752378164209935,-0.037129031811557245,-0.03267786064824918,-0.03267233782521706,-0.032666806769000356,-0.03266126746116871,0.05291855283283531,0.017242229851844426,0.15528474118762747,6.698394850368494e-05,-0.04009280284828831,-0.07855888910301112,-0.07841094261741599,-0.07826412982136566,-0.10079480644294692,-0.04464337364912874,0.01328161501472569,-0.011544876990513098,-0.011462838511114737,-0.011380327163120207,-0.08602510501506144,-0.052326376251173534,-0.13400924090185806,-0.08082468370523666,-0.07516926114212619,-0.07504619818700753,-0.07492399572602904,0.1376771852219978,0.0627580438047457,-0.04622936973462721,-0.04316014162290993,-0.07118010637984318,-0.07108340441577243,-0.07098730219953442,-0.020301343126459592
312,-0.007184993995094091,-0.007075936113451697,-0.0578016750271777,-0.0015752378164209935,-0.037129031811557245,-0.03267786064824918,-0.03267233782521706,-0.032666806769000356,-0.03266126746116871,0.05291855283283531,0.017242229851844426,0.15528474118762747,6.698394850368494e-05,-0.04009280284828831,-0.07855888910301112,-0.07841094261741599,-0.07826412982136566,-0.10079480644294692,-0.04464337364912874,0.01328161501472569,-0.011544876990513098,-0.011462838511114737,-0.011380327163120207,-0.08602510501506144,-0.052326376251173534,-0.13400924090185806,-0.08082468370523666,-0.07516926114212619,-0.07504619818700753,-0.07492399572602904,0.1376771852219978,0.0627580438047457,-0.04622936973462721,-0.04316014162290993,-0.07118010637984318,-0.07108340441577243,-0.07098730219953442
313,-0.007293333791326351,-0.007184993995094091,-0.007075936113451697,-0.0578016750271777,-0.0015752378164209935,-0.037129031811557245,-0.03267786064824918,-0.03267233782521706,-0.032666806769000356,-0.03266126746116871,0.05291855283283531,0.017242229851844426,0.15528474118762747,6.698394850368494e-05,-0.04009280284828831,-0.07855888910301112,-0.07841094261741599,-0.07826412982136566,-0.10079480644294692,-0.04464337364912874,0.01328161501472569,-0.011544876990513098,-0.011462838511114737,-0.011380327163120207,-0.08602510501506144,-0.052326376251173534,-0.13400924090185806,-0.08082468370523666,-0.07516926114212619,-0.07504619818700753,-0.07492399572602904,0.1376771852219978,0.0627580438047457,-0.04622936973462721,-0.04316014162290993,-0.07118010637984318,-0.07108340441577243
314,-0.08400721516083498,-0.007293333791326351,-0.007184993995094091,-0.007075936113451697,-0.0578016750271777,-0.0015752378164209935,-0.037129031811557245,-0.03267786064824918,-0.03267233782521706,-0.032666806769000356,-0.03266126746116871,0.05291855283283531,0.017242229851844426,0.15528474118762747,6.698394850368494e-05,-0.04009280284828831,-0.07855888910301112,-0.07841094261741599,-0.07826412982136566,-0.10079480644294692,-0.04464337364912874,0.01328161501472569,-0.011544876990513098,-0.011462838511114737,-0.011380327163120207,-0.08602510501506144,-0.052326376251173534,-0.13400924090185806,-0.08082468370523666,-0.07516926114212619,-0.07504619818700753,-0.07492399572602904,0.1376771852219978,0.0627580438047457,-0.04622936973462721,-0.04316014162290993,-0.07118010637984318
315,-0.059206632898415434,-0.08400721516083498,-0.007293333791326351,-0.007184993995094091,-0.007075936113451697,-0.0578016750271777,-0.0015752378164209935,-0.037129031811557245,-0.03267786064824918,-0.03267233782521706,-0.032666806769000356,-0.03266126746116871,0.05291855283283531,0.017242229851844426,0.15528474118762747,6.698394850368494e-05,-0.04009280284828831,-0.07855888910301112,-0.07841094261741599,-0.07826412982136566,-0.10079480644294692,-0.04464337364912874,0.01328161501472569,-0.011544876990513098,-0.011462838511114737,-0.011380327163120207,-0.08602510501506144,-0.052326376251173534,-0.13400924090185806,-0.08082468370523666,-0.07516926114212619,-0.07504619818700753,-0.07492399572602904,0.1376771852219978,0.0627580438047457,-0.04622936973462721,-0.04316014162290993
316,-0.015049748319300282,-0.059206632898415434,-0.08400721516083498,-0.007293333791326351,-0.007184993995094091,-0.007075936113451697,-0.0578016750271777,-0.0015752378164209935,-0.037129031811557245,-0.03267786064824918,-0.03267233782521706,-0.032666806769000356,-0.03266126746116871,0.05291855283283531,0.017242229851844426,0.15528474118762747,6.698394850368494e-05,-0.04009280284828831,-0.07855888910301112,-0.07841094261741599,-0.07826412982136566,-0.10079480644294692,-0.04464337364912874,0.01328161501472569,-0.011544876990513098,-0.011462838511114737,-0.011380327163120207,-0.08602510501506144,-0.052326376251173534,-0.13400924090185806,-0.08082468370523666,-0.07516926114212619,-0.07504619818700753,-0.07492399572602904,0.1376771852219978,0.0627580438047457,-0.04622936973462721
317,-0.08711447288945873,-0.015049748319300282,-0.059206632898415434,-0.08400721516083498,-0.007293333791326351,-0.007184993995094091,-0.007075936113451697,-0.0578016750271777,-0.0015752378164209935,-0.037129031811557245,-0.03267786064824918,-0.03267233782521706,-0.032666806769000356,-0.03266126746116871,0.05291855283283531,0.017242229851844426,0.15528474118762747,6.698394850368494e-05,-0.04009280284828831,-0.07855888910301112,-0.07841094261741599,-0.07826412982136566,-0.10079480644294692,-0.04464337364912874,0.01328161501472569,-0.011544876990513098,-0.011462838511114737,-0.011380327163120207,-0.08602510501506144,-0.052326376251173534,-0.13400924090185806,-0.08082468370523666,-0.07516926114212619,-0.07504619818700753,-0.07492399572602904,0.1376771852219978,0.0627580438047457
318,-0.042061330084007476,-0.08711447288945873,-0.015049748319300282,-0.059206632898415434,-0.08400721516083498,-0.007293333791326351,-0.007184993995094091,-0.007075936113451697,-0.0578016750271777,-0.0015752378164209935,-0.037129031811557245,-0.03267786064824918,-0.03267233782521706,-0.032666806769000356,-0.03266126746116871,0.05291855283283531,0.017242229851844426,0.15528474118762747,6.698394850368494e-05,-0.04009280284828831,-0.07855888910301112,-0.07841094261741599,-0.07826412982136566,-0.10079480644294692,-0.04464337364912874,0.01328161501472569,-0.011544876990513098,-0.011462838511114737,-0.011380327163120207,-0.08602510501506144,-0.052326376251173534,-0.13400924090185806,-0.08082468370523666,-0.07516926114212619,-0.07504619818700753,-0.07492399572602904,0.1376771852219978
319,-0.04206171912101053,-0.042061330084007476,-0.08711447288945873,-0.015049748319300282,-0.059206632898415434,-0.08400721516083498,-0.007293333791326351,-0.007184993995094091,-0.007075936113451697,-0.0578016750271777,-0.0015752378164209935,-0.037129031811557245,-0.03267786064824918,-0.03267233782521706,-0.032666806769000356,-0.03266126746116871,0.05291855283283531,0.017242229851844426,0.15528474118762747,6.698394850368494e-05,-0.04009280284828831,-0.07855888910301112,-0.07841094261741599,-0.07826412982136566,-0.10079480644294692,-0.04464337364912874,0.01328161501472569,-0.011544876990513098,-0.011462838511114737,-0.011380327163120207,-0.08602510501506144,-0.052326376251173534,-0.13400924090185806,-0.08082468370523666,-0.07516926114212619,-0.07504619818700753,-0.07492399572602904
320,-0.04206210831181356,-0.04206171912101053,-0.042061330084007476,-0.08711447288945873,-0.015049748319300282,-0.059206632898415434,-0.08400721516083498,-0.007293333791326351,-0.007184993995094091,-0.007075936113451697,-0.0578016750271777,-0.0015752378164209935,-0.037129031811557245,-0.03267786064824918,-0.03267233782521706,-0.032666806769000356,-0.03266126746116871,0.05291855283283531,0.017242229851844426,0.15528474118762747,6.698394850368494e-05,-0.04009280284828831,-0.07855888910301112,-0.07841094261741599,-0.07826412982136566,-0.10079480644294692,-0.04464337364912874,0.01328161501472569,-0.011544876990513098,-0.011462838511114737,-0.011380327163120207,-0.08602510501506144,-0.052326376251173534,-0.13400924090185806,-0.08082468370523666,-0.07516926114212619,-0.07504619818700753
321,-0.07850185160856316,-0.04206210831181356,-0.04206171912101053,-0.042061330084007476,-0.08711447288945873,-0.015049748319300282,-0.059206632898415434,-0.08400721516083498,-0.007293333791326351,-0.007184993995094091,-0.007075936113451697,-0.0578016750271777,-0.0015752378164209935,-0.037129031811557245,-0.03267786064824918,-0.03267233782521706,-0.032666806769000356,-0.03266126746116871,0.05291855283283531,0.017242229851844426,0.15528474118762747,6.698394850368494e-05,-0.04009280284828831,-0.07855888910301112,-0.07841094261741599,-0.07826412982136566,-0.10079480644294692,-0.04464337364912874,0.01328161501472569,-0.011544876990513098,-0.011462838511114737,-0.011380327163120207,-0.08602510501506144,-0.052326376251173534,-0.13400924090185806,-0.08082468370523666,-0.07516926114212619
322,0.022192711632042394,-0.07850185160856316,-0.04206210831181356,-0.04206171912101053,-0.042061330084007476,-0.08711447288945873,-0.015049748319300282,-0.059206632898415434,-0.08400721516083498,-0.007293333791326351,-0.007184993995094091,-0.007075936113451697,-0.0578016750271777,-0.0015752378164209935,-0.037129031811557245,-0.03267786064824918,-0.03267233782521706,-0.032666806769000356,-0.03266126746116871,0.05291855283283531,0.017242229851844426,0.15528474118762747,6.698394850368494e-05,-0.04009280284828831,-0.07855888910301112,-0.07841094261741599,-0.07826412982136566,-0.10079480644294692,-0.04464337364912874,0.01328161501472569,-0.011544876990513098,-0.011462838511114737,-0.011380327163120207,-0.08602510501506144,-0.052326376251173534,-0.13400924090185806,-0.08082468370523666
323,0.021805730624915975,0.022192711632042394,-0.07850185160856316,-0.04206210831181356,-0.04206171912101053,-0.042061330084007476,-0.08711447288945873,-0.015049748319300282,-0.059206632898415434,-0.08400721516083498,-0.007293333791326351,-0.007184993995094091,-0.007075936113451697,-0.0578016750271777,-0.0015752378164209935,-0.037129031811557245,-0.03267786064824918,-0.03267233782521706,-0.032666806769000356,-0.03266126746116871,0.05291855283283531,0.017242229851844426,0.15528474118762747,6.698394850368494e-05,-0.04009280284828831,-0.07855888910301112,-0.07841094261741599,-0.07826412982136566,-0.10079480644294692,-0.04464337364912874,0.01328161501472569,-0.011544876990513098,-0.011462838511114737,-0.011380327163120207,-0.08602510501506144,-0.052326376251173534,-0.13400924090185806
324,-0.0400928028482862,0.021805730624915975,0.022192711632042394,-0.07850185160856316,-0.04206210831181356,-0.04206171912101053,-0.042061330084007476,-0.08711447288945873,-0.015049748319300282,-0.059206632898415434,-0.08400721516083498,-0.007293333791326351,-0.007184993995094091,-0.007075936113451697,-0.0578016750271777,-0.0015752378164209935,-0.037129031811557245,-0.03267786064824918,-0.03267233782521706,-0.032666806769000356,-0.03266126746116871,0.05291855283283531,0.017242229851844426,0.15528474118762747,6.698394850368494e-05,-0.04009280284828831,-0.07855888910301112,-0.07841094261741599,-0.07826412982136566,-0.10079480644294692,-0.04464337364912874,0.01328161501472569,-0.011544876990513098,-0.011462838511114737,-0.011380327163120207,-0.08602510501506144,-0.052326376251173534
325,-0.1030738088198907,-0.0400928028482862,0.021805730624915975,0.022192711632042394,-0.07850185160856316,-0.04206210831181356,-0.04206171912101053,-0.042061330084007476,-0.08711447288945873,-0.015049748319300282,-0.059206632898415434,-0.08400721516083498,-0.007293333791326351,-0.007184993995094091,-0.007075936113451697,-0.0578016750271777,-0.0015752378164209935,-0.037129031811557245,-0.03267786064824918,-0.03267233782521706,-0.032666806769000356,-0.03266126746116871,0.05291855283283531,0.017242229851844426,0.15528474118762747,6.698394850368494e-05,-0.04009280284828831,-0.07855888910301112,-0.07841094261741599,-0.07826412982136566,-0.10079480644294692,-0.04464337364912874,0.01328161501472569,-0.011544876990513098,-0.011462838511114737,-0.011380327163120207,-0.08602510501506144
326,-0.0784166118199272,-0.1030738088198907,-0.0400928028482862,0.021805730624915975,0.022192711632042394,-0.07850185160856316,-0.04206210831181356,-0.04206171912101053,-0.042061330084007476,-0.08711447288945873,-0.015049748319300282,-0.059206632898415434,-0.08400721516083498,-0.007293333791326351,-0.007184993995094091,-0.007075936113451697,-0.0578016750271777,-0.0015752378164209935,-0.037129031811557245,-0.03267786064824918,-0.03267233782521706,-0.032666806769000356,-0.03266126746116871,0.05291855283283531,0.017242229851844426,0.15528474118762747,6.698394850368494e-05,-0.04009280284828831,-0.07855888910301112,-0.07841094261741599,-0.07826412982136566,-0.10079480644294692,-0.04464337364912874,0.01328161501472569,-0.011544876990513098,-0.011462838511114737,-0.011380327163120207
327,-0.07856460217092431,-0.0784166118199272,-0.1030738088198907,-0.0400928028482862,0.021805730624915975,0.022192711632042394,-0.07850185160856316,-0.04206210831181356,-0.04206171912101053,-0.042061330084007476,-0.08711447288945873,-0.015049748319300282,-0.059206632898415434,-0.08400721516083498,-0.007293333791326351,-0.007184993995094091,-0.007075936113451697,-0.0578016750271777,-0.0015752378164209935,-0.037129031811557245,-0.03267786064824918,-0.03267233782521706,-0.032666806769000356,-0.03266126746116871,0.05291855283283531,0.017242229851844426,0.15528474118762747,6.698394850368494e-05,-0.04009280284828831,-0.07855888910301112,-0.07841094261741599,-0.07826412982136566,-0.10079480644294692,-0.04464337364912874,0.01328161501472569,-0.011544876990513098,-0.011462838511114737
328,-0.07871373990498931,-0.07856460217092431,-0.0784166118199272,-0.1030738088198907,-0.0400928028482862,0.021805730624915975,0.022192711632042394,-0.07850185160856316,-0.04206210831181356,-0.04206171912101053,-0.042061330084007476,-0.08711447288945873,-0.015049748319300282,-0.059206632898415434,-0.08400721516083498,-0.007293333791326351,-0.007184993995094091,-0.007075936113451697,-0.0578016750271777,-0.0015752378164209935,-0.037129031811557245,-0.03267786064824918,-0.03267233782521706,-0.032666806769000356,-0.03266126746116871,0.05291855283283531,0.017242229851844426,0.15528474118762747,6.698394850368494e-05,-0.04009280284828831,-0.07855888910301112,-0.07841094261741599,-0.07826412982136566,-0.10079480644294692,-0.04464337364912874,0.01328161501472569,-0.011544876990513098
329,-0.03412799737607086,-0.07871373990498931,-0.07856460217092431,-0.0784166118199272,-0.1030738088198907,-0.0400928028482862,0.021805730624915975,0.022192711632042394,-0.07850185160856316,-0.04206210831181356,-0.04206171912101053,-0.042061330084007476,-0.08711447288945873,-0.015049748319300282,-0.059206632898415434,-0.08400721516083498,-0.007293333791326351,-0.007184993995094091,-0.007075936113451697,-0.0578016750271777,-0.0015752378164209935,-0.037129031811557245,-0.03267786064824918,-0.03267233782521706,-0.032666806769000356,-0.03266126746116871,0.05291855283283531,0.017242229851844426,0.15528474118762747,6.698394850368494e-05,-0.04009280284828831,-0.07855888910301112,-0.07841094261741599,-0.07826412982136566,-0.10079480644294692,-0.04464337364912874,0.01328161501472569
330,0.07317068882530453,-0.03412799737607086,-0.07871373990498931,-0.07856460217092431,-0.0784166118199272,-0.1030738088198907,-0.0400928028482862,0.021805730624915975,0.022192711632042394,-0.07850185160856316,-0.04206210831181356,-0.04206171912101053,-0.042061330084007476,-0.08711447288945873,-0.015049748319300282,-0.059206632898415434,-0.08400721516083498,-0.007293333791326351,-0.007184993995094091,-0.007075936113451697,-0.0578016750271777,-0.0015752378164209935,-0.037129031811557245,-0.03267786064824918,-0.03267233782521706,-0.032666806769000356,-0.03266126746116871,0.05291855283283531,0.017242229851844426,0.15528474118762747,6.698394850368494e-05,-0.04009280284828831,-0.07855888910301112,-0.07841094261741599,-0.07826412982136566,-0.10079480644294692,-0.04464337364912874
331,0.0718975006331446,0.07317068882530453,-0.03412799737607086,-0.07871373990498931,-0.07856460217092431,-0.0784166118199272,-0.1030738088198907,-0.0400928028482862,0.021805730624915975,0.022192711632042394,-0.07850185160856316,-0.04206210831181356,-0.04206171912101053,-0.042061330084007476,-0.08711447288945873,-0.015049748319300282,-0.059206632898415434,-0.08400721516083498,-0.007293333791326351,-0.007184993995094091,-0.007075936113451697,-0.0578016750271777,-0.0015752378164209935,-0.037129031811557245,-0.03267786064824918,-0.03267233782521706,-0.032666806769000356,-0.03266126746116871,0.05291855283283531,0.017242229851844426,0.15528474118762747,6.698394850368494e-05,-0.04009280284828831,-0.07855888910301112,-0.07841094261741599,-0.07826412982136566,-0.10079480644294692
332,-0.0896368068791632,0.0718975006331446,0.07317068882530453,-0.03412799737607086,-0.07871373990498931,-0.07856460217092431,-0.0784166118199272,-0.1030738088198907,-0.0400928028482862,0.021805730624915975,0.022192711632042394,-0.07850185160856316,-0.04206210831181356,-0.04206171912101053,-0.042061330084007476,-0.08711447288945873,-0.015049748319300282,-0.059206632898415434,-0.08400721516083498,-0.007293333791326351,-0.007184993995094091,-0.007075936113451697,-0.0578016750271777,-0.0015752378164209935,-0.037129031811557245,-0.03267786064824918,-0.03267233782521706,-0.032666806769000356,-0.03266126746116871,0.05291855283283531,0.017242229851844426,0.15528474118762747,6.698394850368494e-05,-0.04009280284828831,-0.07855888910301112,-0.07841094261741599,-0.07826412982136566
333,0.04191691566391231,-0.0896368068791632,0.0718975006331446,0.07317068882530453,-0.03412799737607086,-0.07871373990498931,-0.07856460217092431,-0.0784166118199272,-0.1030738088198907,-0.0400928028482862,0.021805730624915975,0.022192711632042394,-0.07850185160856316,-0.04206210831181356,-0.04206171912101053,-0.042061330084007476,-0.08711447288945873,-0.015049748319300282,-0.059206632898415434,-0.08400721516083498,-0.007293333791326351,-0.007184993995094091,-0.007075936113451697,-0.0578016750271777,-0.0015752378164209935,-0.037129031811557245,-0.03267786064824918,-0.03267233782521706,-0.032666806769000356,-0.03266126746116871,0.05291855283283531,0.017242229851844426,0.15528474118762747,6.698394850368494e-05,-0.04009280284828831,-0.07855888910301112,-0.07841094261741599
334,0.04124735096983412,0.04191691566391231,-0.0896368068791632,0.0718975006331446,0.07317068882530453,-0.03412799737607086,-0.07871373990498931,-0.07856460217092431,-0.0784166118199272,-0.1030738088198907,-0.0400928028482862,0.021805730624915975,0.022192711632042394,-0.07850185160856316,-0.04206210831181356,-0.04206171912101053,-0.042061330084007476,-0.08711447288945873,-0.015049748319300282,-0.059206632898415434,-0.08400721516083498,-0.007293333791326351,-0.007184993995094091,-0.007075936113451697,-0.0578016750271777,-0.0015752378164209935,-0.037129031811557245,-0.03267786064824918,-0.03267233782521706,-0.032666806769000356,-0.03266126746116871,0.05291855283283531,0.017242229851844426,0.15528474118762747,6.698394850368494e-05,-0.04009280284828831,-0.07855888910301112
335,0.040588630996756914,0.04124735096983412,0.04191691566391231,-0.0896368068791632,0.0718975006331446,0.07317068882530453,-0.03412799737607086,-0.07871373990498931,-0.07856460217092431,-0.0784166118199272,-0.1030738088198907,-0.0400928028482862,0.021805730624915975,0.022192711632042394,-0.07850185160856316,-0.04206210831181356,-0.04206171912101053,-0.042061330084007476,-0.08711447288945873,-0.015049748319300282,-0.059206632898415434,-0.08400721516083498,-0.007293333791326351,-0.007184993995094091,-0.007075936113451697,-0.0578016750271777,-0.0015752378164209935,-0.037129031811557245,-0.03267786064824918,-0.03267233782521706,-0.032666806769000356,-0.03266126746116871,0.05291855283283531,0.017242229851844426,0.15528474118762747,6.698394850368494e-05,-0.04009280284828831
336,-0.0458094669366379,0.040588630996756914,0.04124735096983412,0.04191691566391231,-0.0896368068791632,0.0718975006331446,0.07317068882530453,-0.03412799737607086,-0.07871373990498931,-0.07856460217092431,-0.0784166118199272,-0.1030738088198907,-0.0400928028482862,0.021805730624915975,0.022192711632042394,-0.07850185160856316,-0.04206210831181356,-0.04206171912101053,-0.042061330084007476,-0.08711447288945873,-0.015049748319300282,-0.059206632898415434,-0.08400721516083498,-0.007293333791326351,-0.007184993995094091,-0.007075936113451697,-0.0578016750271777,-0.0015752378164209935,-0.037129031811557245,-0.03267786064824918,-0.03267233782521706,-0.032666806769000356,-0.03266126746116871,0.05291855283283531,0.017242229851844426,0.15528474118762747,6.698394850368494e-05
337,0.03855645776582439,-0.0458094669366379,0.040588630996756914,0.04124735096983412,0.04191691566391231,-0.0896368068791632,0.0718975006331446,0.07317068882530453,-0.03412799737607086,-0.07871373990498931,-0.07856460217092431,-0.0784166118199272,-0.1030738088198907,-0.0400928028482862,0.021805730624915975,0.022192711632042394,-0.07850185160856316,-0.04206210831181356,-0.04206171912101053,-0.042061330084007476,-0.08711447288945873,-0.015049748319300282,-0.059206632898415434,-0.08400721516083498,-0.007293333791326351,-0.007184993995094091,-0.007075936113451697,-0.0578016750271777,-0.0015752378164209935,-0.037129031811557245,-0.03267786064824918,-0.03267233782521706,-0.032666806769000356,-0.03266126746116871,0.05291855283283531,0.017242229851844426,0.15528474118762747
